"region_id","zip_code","state","city","date","median_price","initial_price","pct_change"
84618,"60616","IL","Chicago",2009-07-31,334336.324898209,190847.474697201,75.1850924035895
84618,"60616","IL","Chicago",2009-08-31,333129.582625157,190847.474697201,74.552785230038
84618,"60616","IL","Chicago",2009-09-30,330047.2778,190847.474697201,72.9377233435511
84618,"60616","IL","Chicago",2009-10-31,327967.523318476,190847.474697201,71.8479764213956
84618,"60616","IL","Chicago",2009-11-30,324463.954253701,190847.474697201,70.0121810720814
84618,"60616","IL","Chicago",2009-12-31,323144.579613997,190847.474697201,69.3208569443731
84618,"60616","IL","Chicago",2010-01-31,320895.094121217,190847.474697201,68.1421745979865
84618,"60616","IL","Chicago",2010-02-28,320202.205938462,190847.474697201,67.7791159911832
84618,"60616","IL","Chicago",2010-03-31,316632.260814866,190847.474697201,65.9085410049227
84618,"60616","IL","Chicago",2010-04-30,315320.324803539,190847.474697201,65.2211145595852
84618,"60616","IL","Chicago",2010-05-31,313332.486151776,190847.474697201,64.1795295687873
84618,"60616","IL","Chicago",2010-06-30,314793.880809225,190847.474697201,64.9452691520684
84618,"60616","IL","Chicago",2010-07-31,312248.346011479,190847.474697201,63.6114632938643
84618,"60616","IL","Chicago",2010-08-31,310058.13162352,190847.474697201,62.4638377402994
84618,"60616","IL","Chicago",2010-09-30,305429.098447548,190847.474697201,60.0383232380423
84618,"60616","IL","Chicago",2010-10-31,302116.71979596,190847.474697201,58.3027075811707
84618,"60616","IL","Chicago",2010-11-30,297540.504718085,190847.474697201,55.9048686340558
84618,"60616","IL","Chicago",2010-12-31,293415.872341981,190847.474697201,53.7436493762962
84618,"60616","IL","Chicago",2011-01-31,289944.320346318,190847.474697201,51.9246302872718
84618,"60616","IL","Chicago",2011-02-28,287341.602964608,190847.474697201,50.560861976562
84618,"60616","IL","Chicago",2011-03-31,286057.197827324,190847.474697201,49.8878611211296
84618,"60616","IL","Chicago",2011-04-30,284958.246684699,190847.474697201,49.312034197368
84618,"60616","IL","Chicago",2011-05-31,285413.027096765,190847.474697201,49.5503294186111
84618,"60616","IL","Chicago",2011-06-30,284019.719842335,190847.474697201,48.8202661800797
84618,"60616","IL","Chicago",2011-07-31,283390.704132172,190847.474697201,48.4906753845181
84618,"60616","IL","Chicago",2011-08-31,281289.703398455,190847.474697201,47.3897958800603
84618,"60616","IL","Chicago",2011-09-30,280017.496658947,190847.474697201,46.723186724489
84618,"60616","IL","Chicago",2011-10-31,276833.4357,190847.474697201,45.054806797535
84618,"60616","IL","Chicago",2011-11-30,274569.637915917,190847.474697201,43.8686251162341
84618,"60616","IL","Chicago",2011-12-31,270506.678867314,190847.474697201,41.7397213646657
84618,"60616","IL","Chicago",2012-01-31,267200.713720109,190847.474697201,40.0074662470903
84618,"60616","IL","Chicago",2012-02-29,262014.627596456,190847.474697201,37.2900678995979
84618,"60616","IL","Chicago",2012-03-31,256606.847061498,190847.474697201,34.4565064162523
84618,"60616","IL","Chicago",2012-04-30,250488.048437804,190847.474697201,31.2503866426464
84618,"60616","IL","Chicago",2012-05-31,245568.643840593,190847.474697201,28.6727237183576
84618,"60616","IL","Chicago",2012-06-30,243080.427688035,190847.474697201,27.368951605834
84618,"60616","IL","Chicago",2012-07-31,241636.44454956,190847.474697201,26.6123352865636
84618,"60616","IL","Chicago",2012-08-31,240211.946294246,190847.474697201,25.8659286298473
84618,"60616","IL","Chicago",2012-09-30,239034.957965451,190847.474697201,25.2492118875056
84618,"60616","IL","Chicago",2012-10-31,237565.676014136,190847.474697201,24.479339530721
84618,"60616","IL","Chicago",2012-11-30,236349.502174566,190847.474697201,23.8420904177841
84618,"60616","IL","Chicago",2012-12-31,235703.025320049,190847.474697201,23.5033503555736
84618,"60616","IL","Chicago",2013-01-31,237118.530010439,190847.474697201,24.245044576383
84618,"60616","IL","Chicago",2013-02-28,238270.214984632,190847.474697201,24.8485029014251
84618,"60616","IL","Chicago",2013-03-31,239672.2079332,190847.474697201,25.5831172581475
84618,"60616","IL","Chicago",2013-04-30,242125.598661855,190847.474697201,26.8686415924609
84618,"60616","IL","Chicago",2013-05-31,245753.924219941,190847.474697201,28.7698066793153
84618,"60616","IL","Chicago",2013-06-30,251076.195173792,190847.474697201,31.5585629687528
84618,"60616","IL","Chicago",2013-07-31,255371.087517426,190847.474697201,33.8089948125319
84618,"60616","IL","Chicago",2013-08-31,260157.123225039,190847.474697201,36.3167752875979
84618,"60616","IL","Chicago",2013-09-30,264731.508452388,190847.474697201,38.713655432125
84618,"60616","IL","Chicago",2013-10-31,269790.888286395,190847.474697201,41.3646623904484
84618,"60616","IL","Chicago",2013-11-30,274652.400910802,190847.474697201,43.911991157633
84618,"60616","IL","Chicago",2013-12-31,278789.6489093,190847.474697201,46.0798207320413
84618,"60616","IL","Chicago",2014-01-31,282950.118104314,190847.474697201,48.2598177173903
84618,"60616","IL","Chicago",2014-02-28,287376.748256889,190847.474697201,50.5792773589698
84618,"60616","IL","Chicago",2014-03-31,291679.072010887,190847.474697201,52.8336031030357
84618,"60616","IL","Chicago",2014-04-30,294260.8654,190847.474697201,54.186407688587
84618,"60616","IL","Chicago",2014-05-31,294869.7211,190847.474697201,54.5054350694659
84618,"60616","IL","Chicago",2014-06-30,295119.1167,190847.474697201,54.6361130364632
84618,"60616","IL","Chicago",2014-07-31,296181.794576178,190847.474697201,55.192933543449
84618,"60616","IL","Chicago",2014-08-31,298182.564526561,190847.474697201,56.2412942584949
84618,"60616","IL","Chicago",2014-09-30,299947.605364568,190847.474697201,57.1661379541255
84618,"60616","IL","Chicago",2014-10-31,300978.03957061,190847.474697201,57.7060634667246
84618,"60616","IL","Chicago",2014-11-30,301302.613737366,190847.474697201,57.8761333967939
84618,"60616","IL","Chicago",2014-12-31,301056.498801571,190847.474697201,57.747174427761
84618,"60616","IL","Chicago",2015-01-31,300390.8656,190847.474697201,57.3983968488973
84618,"60616","IL","Chicago",2015-02-28,299881.734395487,190847.474697201,57.1316229734132
84618,"60616","IL","Chicago",2015-03-31,300254.56671717,190847.474697201,57.3269791458096
84618,"60616","IL","Chicago",2015-04-30,301003.469501307,190847.474697201,57.7193882071947
84618,"60616","IL","Chicago",2015-05-31,302544.775570134,190847.474697201,58.5269996630301
84618,"60616","IL","Chicago",2015-06-30,303382.298843999,190847.474697201,58.9658439679884
84618,"60616","IL","Chicago",2015-07-31,304597.951986623,190847.474697201,59.6028202468479
84618,"60616","IL","Chicago",2015-08-31,306095.846048317,190847.474697201,60.3876847382802
84618,"60616","IL","Chicago",2015-09-30,308305.422056351,190847.474697201,61.5454553671763
